ticker,trading_day,z2_high,dz_low,eod_close,compression_pct,recovery_return_pct,category,vix,vix_regime,compression_bucket,is_event_day,vix_daily_change_pct
PLTR,2025-02-07,115.7,114.11,110.81,1.3742437337942985,-2.8919463675400903,failed_recovery,,unknown,>1.0%,False,0.0
PLTR,2025-02-10,115.47,112.04,116.7,2.9704685199618885,4.159228846840411,full_recovery,15.81,<20,>1.0%,False,0.0
PLTR,2025-02-11,117.0,112.1,112.64,4.188034188034193,0.4817127564674454,failed_recovery,16.02,<20,>1.0%,False,1.3282732447817778
PLTR,2025-02-12,116.35,115.46,117.42,0.7649333906317152,1.697557595704147,full_recovery,15.89,<20,0.5-1.0%,False,0.811485642946311
PLTR,2025-02-13,118.39,115.54,117.9,2.4072979136751367,2.0425826553574513,partial_recovery,15.1,<20,>1.0%,True,4.971680302076783
PLTR,2025-02-14,120.4,116.86,119.15,2.940199335548178,1.959609789491705,partial_recovery,14.77,<20,>1.0%,True,2.1854304635761594
PLTR,2025-02-18,122.72,120.81,124.62,1.556388526727507,3.153712441023096,full_recovery,15.35,<20,>1.0%,False,0.13012361743656198
PLTR,2025-02-19,125.41,122.62,112.07,2.224702974244472,-8.603816669385102,failed_recovery,15.27,<20,>1.0%,False,0.5211726384364825
PLTR,2025-02-20,101.86,100.43,106.26,1.403887688984874,5.805038335158815,full_recovery,15.66,<20,>1.0%,True,2.5540275049115952
PLTR,2025-02-21,107.69,102.77,101.33,4.568669328628473,-1.4011871168628955,failed_recovery,18.21,<20,>1.0%,True,16.283524904214563
PLTR,2025-02-24,95.87,92.02,90.67,4.015854803379585,-1.4670723755705222,failed_recovery,18.98,<20,>1.0%,True,4.228445908841294
PLTR,2025-02-25,89.08,86.6,87.85,2.7840143691064254,1.4434180138568131,partial_recovery,19.43,<20,>1.0%,True,2.3709167544783947
PLTR,2025-02-26,91.69,89.25,89.31,2.6611408005235004,0.06722689075630507,failed_recovery,19.1,<20,>1.0%,False,1.6984045290787355
PLTR,2025-02-27,91.0,88.54,84.77,2.7032967032966964,-4.2579625028235935,failed_recovery,21.13,20-25,>1.0%,True,10.628272251308887
PLTR,2025-02-28,84.76,80.95,84.92,4.495044832468148,4.904261890055588,full_recovery,19.63,<20,>1.0%,True,7.098911500236631
PLTR,2025-03-03,89.43,85.95,83.53,3.8913116403891355,-2.815590459569519,failed_recovery,22.78,20-25,>1.0%,True,16.046867040244535
PLTR,2025-03-04,82.45,81.35,84.4,1.3341419041843645,3.749231714812553,full_recovery,23.51,20-25,>1.0%,True,3.204565408252855
PLTR,2025-03-05,87.37,85.3,90.12,2.3692342909465576,5.650644783118414,full_recovery,21.93,20-25,>1.0%,True,6.720544449170573
PLTR,2025-03-06,88.34,82.65,80.42,6.44102331899479,-2.698124621899581,failed_recovery,24.87,20-25,>1.0%,True,13.406292749658007
PLTR,2025-03-07,83.36,79.78,84.9,4.294625719769671,6.417648533467039,full_recovery,23.37,20-25,>1.0%,True,6.0313630880579
PLTR,2025-03-10,81.62,76.06,76.38,6.812055868659645,0.4207204838285474,failed_recovery,27.86,>=25,>1.0%,True,19.21266581086863
PLTR,2025-03-11,80.37,76.5,78.02,4.815229563269882,1.9869281045751581,weak_recovery,26.92,>=25,>1.0%,True,3.374012921751607
PLTR,2025-03-12,83.44,82.47,83.68,1.1625119846596343,1.4672001940099526,full_recovery,24.23,20-25,>1.0%,True,9.992570579494805
PLTR,2025-03-13,81.08,78.32,79.62,3.404045387271837,1.6598569969356634,weak_recovery,24.66,20-25,>1.0%,False,1.7746595130004115
PLTR,2025-03-14,86.75,85.08,86.24,1.9250720461095119,1.3634226610249136,partial_recovery,21.77,20-25,>1.0%,True,11.71938361719384
PLTR,2025-03-17,88.4,84.5,87.36,4.411764705882359,3.3846153846153837,partial_recovery,20.51,20-25,>1.0%,True,5.787781350482306
PLTR,2025-03-18,84.68,84.12,83.87,0.6613131790269275,-0.29719448407037563,failed_recovery,21.7,20-25,0.5-1.0%,True,5.8020477815699545
PLTR,2025-03-19,86.25,85.41,86.08,0.9739130434782648,0.7844514693829783,partial_recovery,19.9,<20,0.5-1.0%,True,8.29493087557604
PLTR,2025-03-20,89.8,86.76,87.36,3.385300668151439,0.691562932226826,failed_recovery,19.8,<20,>1.0%,False,0.5025125628140596
PLTR,2025-03-21,88.46,87.01,91.04,1.6391589418946289,4.631651534306402,full_recovery,19.28,<20,>1.0%,True,2.626262626262624
PLTR,2025-03-24,97.39,95.13,96.76,2.320566793305273,1.713444759802386,partial_recovery,17.48,<20,>1.0%,True,9.336099585062243
PLTR,2025-03-25,97.55,95.56,96.52,2.0399794976934853,1.0046044370029235,weak_recovery,17.15,<20,>1.0%,False,1.8878718535469212
PLTR,2025-03-26,94.89,91.76,92.25,3.2985562229950425,0.5340017436791574,failed_recovery,18.33,<20,>1.0%,True,6.880466472303206
PLTR,2025-03-27,93.65,91.56,90.06,2.231713828083292,-1.6382699868938402,failed_recovery,18.69,<20,>1.0%,False,1.9639934533551717
PLTR,2025-03-28,89.24,84.22,85.83,5.625280143433434,1.9116599382569452,weak_recovery,21.65,20-25,>1.0%,True,15.83734617442481
PLTR,2025-03-31,83.63,82.75,84.39,1.0522539758459828,1.981873111782478,full_recovery,22.28,20-25,>1.0%,True,2.909930715935347
PLTR,2025-04-01,85.28,83.26,84.65,2.3686679174484007,1.6694691328368971,partial_recovery,21.77,20-25,>1.0%,True,2.289048473967691
PLTR,2025-04-02,87.34,86.51,87.42,0.9503091367071196,1.0519015142758021,full_recovery,21.51,20-25,0.5-1.0%,False,1.1943040881947542
PLTR,2025-04-03,84.93,83.07,83.65,2.1900388555280976,0.698206332009164,weak_recovery,30.02,>=25,>1.0%,True,39.56299395629939
PLTR,2025-04-04,80.11,73.07,73.93,8.787916614654858,1.1769536061311259,failed_recovery,45.31,>=25,>1.0%,True,50.93271152564958
PLTR,2025-04-07,81.8,66.5,77.8,18.704156479217602,16.992481203007515,partial_recovery,46.98,>=25,>1.0%,True,3.685720591480897
PLTR,2025-04-08,86.11,79.0,77.32,8.256880733944953,-2.1265822784810213,failed_recovery,52.33,>=25,>1.0%,True,11.387824606215414
PLTR,2025-04-09,81.83,77.63,91.93,5.132591958939268,18.420713641633405,full_recovery,33.62,>=25,>1.0%,True,35.7538696732276
PLTR,2025-04-10,90.78,84.14,88.61,7.314386428728796,5.312574280960303,partial_recovery,40.72,>=25,>1.0%,True,21.118381915526477
PLTR,2025-04-11,88.4,85.79,88.51,2.9524886877828047,3.170532696118427,full_recovery,37.56,>=25,>1.0%,True,7.760314341846749
PLTR,2025-04-14,96.28,91.46,92.63,5.00623182384712,1.279247758582989,failed_recovery,30.89,>=25,>1.0%,True,17.758253461128863
PLTR,2025-04-15,97.56,96.01,98.39,1.5887658876588737,2.4789084470367624,full_recovery,30.12,>=25,>1.0%,True,2.4927160893493028
PLTR,2025-04-16,96.42,92.21,92.73,4.366314042729733,0.5639301594187293,failed_recovery,32.64,>=25,>1.0%,True,8.36653386454183
PLTR,2025-04-17,94.92,92.32,93.73,2.739148756847881,1.5272963604852803,partial_recovery,29.65,>=25,>1.0%,True,9.160539215686281
PLTR,2025-04-21,93.84,90.06,90.84,4.028132992327367,0.8660892738174563,failed_recovery,33.82,>=25,>1.0%,True,14.064080944350765
PLTR,2025-04-22,94.87,93.96,93.98,0.9592073363550234,0.021285653469572407,failed_recovery,30.57,>=25,0.5-1.0%,True,9.609698403311649
PLTR,2025-04-23,103.76,100.26,100.73,3.3731688511950653,0.46878116896070104,failed_recovery,28.45,>=25,>1.0%,True,6.934903500163562
PLTR,2025-04-24,105.62,104.81,107.73,0.7669002082938858,2.785993702890947,full_recovery,26.47,>=25,0.5-1.0%,True,6.959578207381373
PLTR,2025-04-25,110.19,108.52,112.79,1.5155640257736653,3.9347585698488854,full_recovery,24.84,20-25,>1.0%,True,6.157914620324893
PLTR,2025-04-28,113.68,108.87,114.64,4.231175228712177,5.299898962064844,full_recovery,25.15,>=25,>1.0%,False,1.2479871175523298
PLTR,2025-04-29,115.82,113.75,116.03,1.787256087031595,2.0043956043956053,full_recovery,24.17,20-25,>1.0%,True,3.8966202783300075
PLTR,2025-04-30,116.05,114.86,118.45,1.025420077552777,3.1255441406930204,full_recovery,24.7,20-25,>1.0%,True,2.1928009929664776
PLTR,2025-05-01,119.61,117.11,116.14,2.090126243625115,-0.8282811032362727,failed_recovery,24.6,20-25,>1.0%,False,0.40485829959513314
PLTR,2025-05-02,123.3,122.67,124.28,0.5109489051094854,1.3124643352082819,full_recovery,22.68,20-25,0.5-1.0%,True,7.804878048780495
PLTR,2025-05-05,124.25,123.52,123.97,0.5875251509054358,0.36431347150259297,partial_recovery,23.64,20-25,0.5-1.0%,True,4.232804232804237
PLTR,2025-05-06,110.7,106.07,108.84,4.182475158084923,2.611482982935807,partial_recovery,24.76,20-25,>1.0%,True,4.737732656514386
PLTR,2025-05-07,111.82,108.36,110.48,3.0942586299409713,1.9564414913252164,partial_recovery,23.55,20-25,>1.0%,True,4.886914378029082
PLTR,2025-05-08,119.43,118.3,119.15,0.9461609310893491,0.7185122569738026,partial_recovery,22.48,20-25,0.5-1.0%,True,4.543524416135882
PLTR,2025-05-09,118.48,114.9,117.28,3.02160702228224,2.071366405570057,partial_recovery,21.9,20-25,>1.0%,True,2.580071174377232
PLTR,2025-05-12,120.91,117.02,118.46,3.2172690430899022,1.2305588788241306,weak_recovery,18.39,<20,>1.0%,True,16.027397260273965
PLTR,2025-05-13,128.82,127.38,128.05,1.1178388448998586,0.5259852410111603,weak_recovery,18.22,<20,>1.0%,False,0.9244154431756482
PLTR,2025-05-14,131.24,127.56,130.14,2.8040231636696182,2.0225776105362057,partial_recovery,18.62,<20,>1.0%,True,2.195389681668508
PLTR,2025-05-15,129.14,128.43,128.08,0.5497909245779616,-0.2725219964182779,failed_recovery,17.83,<20,0.5-1.0%,True,4.242749731471551
PLTR,2025-05-16,129.06,127.97,129.49,0.8445684177901777,1.1877783855591235,full_recovery,17.24,<20,0.5-1.0%,True,3.3090297251822767
PLTR,2025-05-19,127.77,124.88,126.32,2.261876809892777,1.1531069827033935,weak_recovery,18.14,<20,>1.0%,True,5.220417633410686
PLTR,2025-05-20,126.87,126.06,125.63,0.6384488058642722,-0.3411074091702418,failed_recovery,18.09,<20,0.5-1.0%,False,0.2756339581036423
PLTR,2025-05-21,126.75,121.38,120.54,4.236686390532548,-0.6920415224913405,failed_recovery,20.87,20-25,>1.0%,True,15.367606412382539
PLTR,2025-05-22,126.33,124.6,122.3,1.3694292725401758,-1.8459069020866752,failed_recovery,20.28,20-25,>1.0%,True,2.8270244369908952
PLTR,2025-05-23,123.69,122.25,123.32,1.1642008246422488,0.8752556237218758,partial_recovery,22.29,20-25,>1.0%,True,9.911242603550285
PLTR,2025-05-27,127.2,120.88,123.36,4.968553459119502,2.051621442753147,weak_recovery,18.96,<20,>1.0%,True,7.826932425862903
PLTR,2025-05-28,125.53,124.21,123.78,1.0515414641918324,-0.34618790757587364,failed_recovery,19.31,<20,>1.0%,False,1.8459915611814233
PLTR,2025-05-29,124.11,122.15,122.31,1.5792442188381224,0.13098649201800783,failed_recovery,19.18,<20,>1.0%,False,0.6732263076126308
PLTR,2025-05-30,131.53,123.27,131.85,6.279936136242687,6.96033098077391,full_recovery,18.57,<20,>1.0%,True,3.1803962460896735
PLTR,2025-06-02,133.81,131.18,132.01,1.9654734324788845,0.6327184021954445,weak_recovery,18.36,<20,>1.0%,False,1.1308562197092131
PLTR,2025-06-03,132.78,131.37,133.11,1.0619069136918184,1.3245033112582851,full_recovery,17.69,<20,>1.0%,True,3.6492374727668744
PLTR,2025-06-04,129.79,128.55,129.97,0.9553894753062491,1.104628549202635,full_recovery,17.61,<20,0.5-1.0%,False,0.45223289994348126
PLTR,2025-06-05,132.46,122.57,119.91,7.466404952438483,-2.170188463735006,failed_recovery,18.48,<20,>1.0%,True,4.940374787052817
PLTR,2025-06-06,125.67,124.45,127.68,0.9707965305960045,2.5954198473282473,full_recovery,16.77,<20,0.5-1.0%,True,9.253246753246758
PLTR,2025-06-09,129.63,129.12,132.0,0.3934274473501434,2.230483271375461,full_recovery,17.16,<20,<0.5%,True,2.3255813953488405
PLTR,2025-06-10,133.34,131.35,132.81,1.4924253787310704,1.1115340692805544,partial_recovery,16.95,<20,>1.0%,False,1.2237762237762286
PLTR,2025-06-11,139.2,136.06,136.39,2.255747126436772,0.24254005585769814,failed_recovery,17.26,<20,>1.0%,False,1.828908554572285
PLTR,2025-06-12,136.88,134.84,135.22,1.49035651665692,0.2818154850192788,failed_recovery,18.02,<20,>1.0%,True,4.403244495944368
PLTR,2025-06-13,139.17,138.15,137.3,0.7329165768484457,-0.6152732537097316,failed_recovery,20.82,20-25,0.5-1.0%,True,15.538290788013324
PLTR,2025-06-16,144.42,141.96,141.33,1.7033651848774267,-0.44378698224851754,failed_recovery,19.11,<20,>1.0%,True,8.21325648414986
PLTR,2025-06-17,141.69,137.41,138.24,3.0206789469969664,0.6040317298595536,failed_recovery,21.6,20-25,>1.0%,True,13.029827315541612
PLTR,2025-06-18,140.18,138.06,139.96,1.512341275502928,1.3762132406200243,partial_recovery,20.14,20-25,>1.0%,True,6.759259259259262
PLTR,2025-06-20,140.3,137.25,137.3,2.1739130434782687,0.03642987249545455,failed_recovery,20.62,20-25,>1.0%,True,6.991429860171405
PLTR,2025-06-23,142.15,135.96,139.9,4.354555047485049,2.897911150338333,partial_recovery,19.83,<20,>1.0%,True,3.8312318137730483
PLTR,2025-06-24,142.08,141.33,143.19,0.5278716216216216,1.3160687752069518,full_recovery,17.48,<20,0.5-1.0%,True,11.850731215330299
PLTR,2025-06-25,146.33,141.53,142.89,3.280256953461362,0.9609270119409208,weak_recovery,16.76,<20,>1.0%,True,4.1189931350114355
PLTR,2025-06-26,146.59,144.29,144.27,1.5690019783068498,-0.013860974426489576,failed_recovery,16.59,<20,>1.0%,False,1.0143198090692225
PLTR,2025-06-27,144.63,138.03,130.74,4.563368595727024,-5.281460552053895,failed_recovery,16.32,<20,>1.0%,False,1.6274864376130171
PLTR,2025-06-30,138.54,136.83,136.34,1.2343005630142772,-0.3581086019147914,failed_recovery,16.73,<20,>1.0%,True,2.512254901960785
PLTR,2025-07-01,133.27,129.47,130.67,2.8513543933368433,0.9268556422337133,weak_recovery,16.83,<20,>1.0%,False,0.5977286312014218
PLTR,2025-07-02,132.52,130.96,132.14,1.1771808028976773,0.9010384850335815,partial_recovery,16.64,<20,>1.0%,False,1.1289364230540566
PLTR,2025-07-03,135.62,133.53,134.33,1.541070638548889,0.5991163034524162,weak_recovery,16.38,<20,>1.0%,False,1.5625000000000093
PLTR,2025-07-07,138.2,136.86,139.12,0.9696092619392005,1.6513225193628456,full_recovery,17.79,<20,0.5-1.0%,False,1.7734553775743633
PLTR,2025-07-08,138.41,137.07,139.72,0.9681381403077838,1.9333187422484903,full_recovery,16.81,<20,0.5-1.0%,True,5.508712759977518
PLTR,2025-07-09,141.0,138.46,143.1,1.8014184397163064,3.351148346092724,full_recovery,15.94,<20,>1.0%,True,5.175490779298032
PLTR,2025-07-10,143.27,140.23,142.5,2.121867802052084,1.6187691649433147,partial_recovery,15.78,<20,>1.0%,False,1.0037641154328742
PLTR,2025-07-11,144.54,142.53,142.1,1.3906185139061789,-0.30169087209710715,failed_recovery,16.4,<20,>1.0%,True,3.929024081115331
PLTR,2025-07-14,147.41,142.48,149.17,3.344413540465373,4.69539584503088,full_recovery,17.2,<20,>1.0%,True,4.87804878048781
PLTR,2025-07-15,150.62,147.97,148.51,1.7593945027220856,0.3649388389538366,failed_recovery,17.38,<20,>1.0%,False,1.0465116279069753
PLTR,2025-07-16,150.25,148.97,150.9,0.8519134775374384,1.2955628650063817,full_recovery,17.16,<20,0.5-1.0%,False,1.2658227848101202
PLTR,2025-07-17,153.91,153.24,154.04,0.4353193424728657,0.5220569042025469,full_recovery,16.52,<20,<0.5%,True,3.729603729603733
PLTR,2025-07-18,154.53,151.9,153.55,1.7019348993722871,1.0862409479921036,partial_recovery,16.41,<20,>1.0%,False,0.6658595641646454
PLTR,2025-07-21,155.44,152.21,151.79,2.0779722079258813,-0.2759345640890979,failed_recovery,16.65,<20,>1.0%,False,1.4625228519195517
PLTR,2025-07-22,151.23,147.66,149.04,2.360642729617135,0.9345794392523334,weak_recovery,16.5,<20,>1.0%,False,0.9009009009008924
PLTR,2025-07-23,151.56,150.56,154.62,0.6598046978094484,2.696599362380448,full_recovery,15.37,<20,0.5-1.0%,True,6.848484848484854
PLTR,2025-07-24,155.16,153.96,154.85,0.773395204949722,0.5780722265523424,partial_recovery,15.39,<20,0.5-1.0%,False,0.13012361743657352
PLTR,2025-07-25,159.91,158.63,158.84,0.8004502532674638,0.1323835340099653,failed_recovery,14.93,<20,0.5-1.0%,True,2.988953866146854
PLTR,2025-07-28,159.77,153.04,157.89,4.21230518870878,3.1691061160480887,partial_recovery,15.03,<20,>1.0%,False,0.6697923643670439
PLTR,2025-07-29,158.37,155.87,156.28,1.5785818021089852,0.2630397125809948,failed_recovery,15.98,<20,>1.0%,True,6.3206919494344715
PLTR,2025-07-30,159.38,157.72,158.7,1.0415359518132745,0.6213542987572849,partial_recovery,15.48,<20,>1.0%,True,3.128911138923655
PLTR,2025-07-31,160.89,157.7,158.31,1.9827211138044616,0.38681039949271634,failed_recovery,16.72,<20,>1.0%,True,8.010335917312652
PLTR,2025-08-01,157.14,155.88,154.24,0.8018327605956413,-1.0520913523222903,failed_recovery,20.38,20-25,0.5-1.0%,True,21.889952153110052
PLTR,2025-08-04,160.14,159.35,160.74,0.4933183464468541,0.8722936931283432,full_recovery,17.52,<20,<0.5%,True,14.033366045142296
PLTR,2025-08-05,175.89,170.36,173.3,3.1440104610836164,1.7257572200046942,partial_recovery,17.85,<20,>1.0%,False,1.883561643835627
PLTR,2025-08-06,180.58,176.68,179.59,2.1597076088160403,1.6470455059995452,partial_recovery,16.77,<20,>1.0%,True,6.0504201680672365
PLTR,2025-08-07,184.48,179.51,182.16,2.694058976582827,1.4762408779455216,partial_recovery,16.57,<20,>1.0%,False,1.1926058437686302
PLTR,2025-08-08,187.99,185.49,187.0,1.329857971168679,0.8140600571459329,partial_recovery,15.15,<20,>1.0%,True,8.569704284852142
PLTR,2025-08-11,187.11,184.42,182.69,1.4376569932125627,-0.9380761305715161,failed_recovery,16.25,<20,>1.0%,True,7.260726072607258
PLTR,2025-08-12,185.64,185.08,186.88,0.3016591251885229,0.9725524097687394,full_recovery,14.73,<20,<0.5%,True,9.35384615384615
PLTR,2025-08-13,189.14,183.59,184.32,2.934334355503851,0.3976251429816383,failed_recovery,14.49,<20,>1.0%,False,1.629327902240327
PLTR,2025-08-14,185.33,179.2,180.99,3.3076134462850173,0.9988839285714401,weak_recovery,14.83,<20,>1.0%,True,2.3464458247066933
PLTR,2025-08-15,179.75,175.79,177.13,2.2030598052851227,0.7622731668468078,weak_recovery,15.09,<20,>1.0%,False,1.7532029669588656
PLTR,2025-08-18,175.39,171.39,174.02,2.2806317349905925,1.5345119318513474,partial_recovery,14.99,<20,>1.0%,False,0.6626905235255112
PLTR,2025-08-19,171.29,158.1,157.72,7.700391149512521,-0.2403542061986056,failed_recovery,15.57,<20,>1.0%,True,3.8692461641094065
PLTR,2025-08-20,152.56,149.27,156.01,2.1565285789197643,4.51530783144636,full_recovery,15.69,<20,>1.0%,False,0.7707129094412281
PLTR,2025-08-21,157.56,155.03,156.15,1.6057374968266065,0.7224408179062146,weak_recovery,16.6,<20,>1.0%,True,5.799872530274072
PLTR,2025-08-22,163.2,159.86,158.74,2.046568627450965,-0.7006130364068588,failed_recovery,14.22,<20,>1.0%,True,14.337349397590366
PLTR,2025-08-25,156.88,155.99,157.12,0.5673125956144738,0.7244054106032408,full_recovery,14.79,<20,0.5-1.0%,True,4.00843881856539
PLTR,2025-08-26,161.05,160.38,160.81,0.41601986960572235,0.26811323107619833,partial_recovery,14.62,<20,<0.5%,False,1.1494252873563215
PLTR,2025-08-27,161.54,156.18,156.73,3.3180636374891574,0.35215776667946147,failed_recovery,14.85,<20,>1.0%,False,1.573187414500687
PLTR,2025-08-28,157.75,155.43,158.1,1.4706814580031653,1.717815093611264,full_recovery,14.43,<20,>1.0%,True,2.828282828282828
PLTR,2025-08-29,157.1,155.33,156.7,1.126670910248238,0.8819931758192081,partial_recovery,15.36,<20,>1.0%,True,6.444906444906443
PLTR,2025-09-02,158.39,155.77,157.09,1.6541448323757664,0.8474032227001305,partial_recovery,17.17,<20,>1.0%,True,6.5136476426799055
PLTR,2025-09-03,161.15,156.66,154.86,2.7862240148929627,-1.1489850631941676,failed_recovery,16.35,<20,>1.0%,True,4.775771694816542
PLTR,2025-09-04,157.04,153.16,156.09,2.47070809984717,1.9130321232697878,partial_recovery,15.3,<20,>1.0%,True,6.4220183486238565
PLTR,2025-09-05,154.14,151.52,153.08,1.6997534708706217,1.029567053854278,partial_recovery,15.18,<20,>1.0%,False,0.7843137254902025
PLTR,2025-09-08,158.22,156.57,156.07,1.0428517254455858,-0.3193459794341189,failed_recovery,15.11,<20,>1.0%,False,0.46113306982872393
PLTR,2025-09-09,161.43,160.79,162.33,0.39645666852506645,0.9577710056595687,full_recovery,15.04,<20,<0.5%,False,0.4632693580410343
PLTR,2025-09-10,168.51,165.92,166.69,1.5370007714675706,0.46407907425265804,weak_recovery,15.35,<20,>1.0%,True,2.0611702127659606
PLTR,2025-09-11,166.1,164.6,164.34,0.9030704394942807,-0.1579586877278195,failed_recovery,14.71,<20,0.5-1.0%,True,4.16938110749185
PLTR,2025-09-12,168.16,166.42,171.44,1.0347288296860186,3.0164643672635565,full_recovery,14.76,<20,>1.0%,False,0.3399048266485311
PLTR,2025-09-15,170.61,167.98,171.18,1.541527460289563,1.9049886891296683,full_recovery,15.69,<20,>1.0%,True,6.3008130081300795
PLTR,2025-09-16,170.66,169.05,170.19,0.9433962264150856,0.6743566992014116,partial_recovery,16.36,<20,0.5-1.0%,True,4.2702358189929885
PLTR,2025-09-17,167.69,163.83,168.37,2.301866539447782,2.7711652322529403,full_recovery,15.72,<20,>1.0%,True,3.9119804400977927
PLTR,2025-09-18,176.42,174.34,176.91,1.179004647999084,1.4741310083744368,full_recovery,15.7,<20,>1.0%,False,0.12722646310433428
PLTR,2025-09-19,183.75,182.64,182.36,0.6040816326530686,-0.15330705212438278,failed_recovery,15.45,<20,0.5-1.0%,False,1.5923566878980893
PLTR,2025-09-22,180.75,179.08,179.33,0.9239280774550415,0.13960241232968504,failed_recovery,16.1,<20,0.5-1.0%,True,4.207119741100337
